x-axis,1
second,Volt
+3.905000E-06,-8.502511308E-03
+3.907100E-06,-8.854270098E-03
+3.909200E-06,-8.502511308E-03
+3.911300E-06,-8.502511308E-03
+3.913400E-06,-8.502511308E-03
+3.915500E-06,-8.502511308E-03
+3.917600E-06,-8.502511308E-03
+3.919700E-06,-8.502511308E-03
+3.921800E-06,-8.502511308E-03
+3.923900E-06,-9.356782655E-03
+3.926000E-06,-8.502511308E-03
+3.928100E-06,-8.502511308E-03
+3.930200E-06,-8.502511308E-03
+3.932300E-06,-6.492461078E-03
+3.934400E-06,-9.356782655E-03
+3.936500E-06,-9.256280144E-03
+3.938600E-06,-6.492461078E-03
+3.940700E-06,-8.502511308E-03
+3.942800E-06,-8.502511308E-03
+3.944900E-06,-9.356782655E-03
+3.947000E-06,-10.512561537E-03
+3.949100E-06,-10.512561537E-03
+3.951200E-06,-8.502511308E-03
+3.953300E-06,-8.502511308E-03
+3.955400E-06,-8.502511308E-03
+3.957500E-06,-10.512561537E-03
+3.959600E-06,-8.502511308E-03
+3.961700E-06,-10.512561537E-03
+3.963800E-06,-12.070350465E-03
+3.965900E-06,-9.658290190E-03
+3.968000E-06,-10.512561537E-03
+3.970100E-06,-8.502511308E-03
+3.972200E-06,-10.512561537E-03
+3.974300E-06,-12.070350465E-03
+3.976400E-06,-12.522611767E-03
+3.978500E-06,-14.532661997E-03
+3.980600E-06,-10.512561537E-03
+3.982700E-06,-10.512561537E-03
+3.984800E-06,-12.522611767E-03
+3.986900E-06,-10.512561537E-03
+3.989000E-06,-12.522611767E-03
+3.991100E-06,-10.512561537E-03
+3.993200E-06,-12.522611767E-03
+3.995300E-06,-12.522611767E-03
+3.997400E-06,-10.512561537E-03
+3.999500E-06,-10.512561537E-03
+4.001600E-06,-10.512561537E-03
+4.003700E-06,-12.522611767E-03
+4.005800E-06,-10.512561537E-03
+4.007900E-06,-10.512561537E-03
+4.010000E-06,-10.512561537E-03
+4.012100E-06,-12.522611767E-03
+4.014200E-06,-12.522611767E-03
+4.016300E-06,-12.522611767E-03
+4.018400E-06,-12.522611767E-03
+4.020500E-06,-10.512561537E-03
+4.022600E-06,-12.170852977E-03
+4.024700E-06,-14.532661997E-03
+4.026800E-06,-12.522611767E-03
+4.028900E-06,-10.512561537E-03
+4.031000E-06,-9.256280144E-03
+4.033100E-06,-10.160802747E-03
+4.035200E-06,-10.512561537E-03
+4.037300E-06,-8.502511308E-03
+4.039400E-06,-9.658290190E-03
+4.041500E-06,-10.512561537E-03
+4.043600E-06,-10.512561537E-03
+4.045700E-06,-12.522611767E-03
+4.047800E-06,-10.512561537E-03
+4.049900E-06,-11.366832885E-03
+4.052000E-06,-9.256280144E-03
+4.054100E-06,-8.502511308E-03
+4.056200E-06,-10.512561537E-03
+4.058300E-06,-10.512561537E-03
+4.060400E-06,-10.512561537E-03
+4.062500E-06,-10.512561537E-03
+4.064600E-06,-12.522611767E-03
+4.066700E-06,-8.502511308E-03
+4.068800E-06,-10.512561537E-03
+4.070900E-06,-11.668340419E-03
+4.073000E-06,-8.502511308E-03
+4.075100E-06,-10.512561537E-03
+4.077200E-06,-10.512561537E-03
+4.079300E-06,-8.502511308E-03
+4.081400E-06,-10.512561537E-03
+4.083500E-06,-10.512561537E-03
+4.085600E-06,-12.170852977E-03
+4.087700E-06,-12.522611767E-03
+4.089800E-06,-10.512561537E-03
+4.091900E-06,-10.512561537E-03
+4.094000E-06,-12.522611767E-03
+4.096100E-06,-12.522611767E-03
+4.098200E-06,-12.522611767E-03
+4.100300E-06,-10.512561537E-03
+4.102400E-06,-10.512561537E-03
+4.104500E-06,-8.502511308E-03
+4.106600E-06,-10.512561537E-03
+4.108700E-06,-8.502511308E-03
+4.110800E-06,-8.502511308E-03
+4.112900E-06,-9.356782655E-03
+4.115000E-06,-9.256280144E-03
+4.117100E-06,-8.502511308E-03
+4.119200E-06,-12.472360511E-03
+4.121300E-06,-10.512561537E-03
+4.123400E-06,-12.522611767E-03
+4.125500E-06,-10.512561537E-03
+4.127600E-06,-8.854270098E-03
+4.129700E-06,-10.512561537E-03
+4.131800E-06,-10.512561537E-03
+4.133900E-06,-12.522611767E-03
+4.136000E-06,-12.522611767E-03
+4.138100E-06,-10.512561537E-03
+4.140200E-06,-10.512561537E-03
+4.142300E-06,-10.964822839E-03
+4.144400E-06,-10.512561537E-03
+4.146500E-06,-11.768842931E-03
+4.148600E-06,-12.522611767E-03
+4.150700E-06,-12.522611767E-03
+4.152800E-06,-10.512561537E-03
+4.154900E-06,-10.512561537E-03
+4.157000E-06,-10.512561537E-03
+4.159100E-06,-8.502511308E-03
+4.161200E-06,-12.522611767E-03
+4.163300E-06,-12.070350465E-03
+4.165400E-06,-9.356782655E-03
+4.167500E-06,-11.266330373E-03
+4.169600E-06,-10.512561537E-03
+4.171700E-06,-10.512561537E-03
+4.173800E-06,-12.522611767E-03
+4.175900E-06,-12.522611767E-03
+4.178000E-06,-12.522611767E-03
+4.180100E-06,-12.522611767E-03
+4.182200E-06,-10.512561537E-03
+4.184300E-06,-10.512561537E-03
+4.186400E-06,-10.512561537E-03
+4.188500E-06,-8.502511308E-03
+4.190600E-06,-8.502511308E-03
+4.192700E-06,-8.552762564E-03
+4.194800E-06,-10.512561537E-03
+4.196900E-06,-10.512561537E-03
+4.199000E-06,-8.502511308E-03
+4.201100E-06,-8.502511308E-03
+4.203200E-06,-8.502511308E-03
+4.205300E-06,-8.954772609E-03
+4.207400E-06,-9.658290189E-03
+4.209500E-06,-10.512561537E-03
+4.211600E-06,-10.512561537E-03
+4.213700E-06,-6.492461078E-03
+4.215800E-06,-8.954772610E-03
+4.217900E-06,-10.512561537E-03
+4.220000E-06,-10.512561537E-03
+4.222100E-06,-8.854270098E-03
+4.224200E-06,-8.502511308E-03
+4.226300E-06,-12.522611767E-03
+4.228400E-06,-12.522611767E-03
+4.230500E-06,-8.502511308E-03
+4.232600E-06,-8.502511308E-03
+4.234700E-06,-8.502511308E-03
+4.236800E-06,-10.512561537E-03
+4.238900E-06,-10.512561537E-03
+4.241000E-06,-10.512561537E-03
+4.243100E-06,-10.512561537E-03
+4.245200E-06,-10.512561537E-03
+4.247300E-06,-10.512561537E-03
+4.249400E-06,-8.502511308E-03
+4.251500E-06,-11.768842931E-03
+4.253600E-06,-10.512561537E-03
+4.255700E-06,-10.512561537E-03
+4.257800E-06,-12.070350465E-03
+4.259900E-06,-8.502511308E-03
+4.262000E-06,-8.502511308E-03
